"Date","Location","Latitude","Longitude","Trap_Type","Quinx","Aeae","Aealb","Aem","Cxn","Psc","YearMonth","UTM_E","UTM_N","NDVI","Precip","TMean","WindMean","nightlight","Elevation","trees","shrubs","grassland","cropland","built","water","wetland","LC_majority_code","LC_majority_label"
"2019-02-12","Darbonne",18.46094444,-72.65405556,"CDC Gravid",25,3,0,0,0,0,"2019-02",747750.307775065,2042790.59277138,171.564949317026,41.7266970246298,24.7000007629395,2,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2019-02-12","Darbonne",18.46094444,-72.65405556,"BG- Sentinel",36,1,0,0,7,0,"2019-02",747750.307775065,2042790.59277138,171.564949317026,41.7266970246298,24.7000007629395,2,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2019-02-12","Darbonne",18.46094444,-72.65405556,"CDC LT",18,0,0,0,1,0,"2019-02",747750.307775065,2042790.59277138,171.564949317026,41.7266970246298,24.7000007629395,2,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2019-02-13","Darbonne",18.46094444,-72.65405556,"CDC Gravid",32,2,0,0,1,0,"2019-02",747750.307775065,2042790.59277138,171.564949317026,41.7266970246298,24.7000007629395,2,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2019-02-13","Darbonne",18.46094444,-72.65405556,"BG- Sentinel",7,1,2,2,0,0,"2019-02",747750.307775065,2042790.59277138,171.564949317026,41.7266970246298,24.7000007629395,2,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2019-02-13","Darbonne",18.46094444,-72.65405556,"CDC LT",0,0,0,0,0,0,"2019-02",747750.307775065,2042790.59277138,171.564949317026,41.7266970246298,24.7000007629395,2,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2019-03-04","Lasalle A",18.52258333,-72.38786111,"CDC Gravid",0,3,1,0,45,0,"2019-03",775778.667270234,2050001.74843232,152.198265106129,60.5805803089632,25.0518550872803,2.00109617256473,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-03-04","Lasalle A",18.52258333,-72.38786111,"BG- Sentinel",1,6,2,3,52,0,"2019-03",775778.667270234,2050001.74843232,152.198265106129,60.5805803089632,25.0518550872803,2.00109617256473,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-03-04","Lasalle A",18.52258333,-72.38786111,"CDC LT",2,3,0,0,29,0,"2019-03",775778.667270234,2050001.74843232,152.198265106129,60.5805803089632,25.0518550872803,2.00109617256473,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-03-06","Lasalle A",18.52258333,-72.38786111,"CDC Gravid",10,0,2,0,45,0,"2019-03",775778.667270234,2050001.74843232,152.198265106129,60.5805803089632,25.0518550872803,2.00109617256473,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-03-06","Lasalle A",18.52258333,-72.38786111,"BG- Sentinel",0,1,6,0,18,0,"2019-03",775778.667270234,2050001.74843232,152.198265106129,60.5805803089632,25.0518550872803,2.00109617256473,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-03-06","Lasalle A",18.52258333,-72.38786111,"CDC LT",2,0,2,0,9,0,"2019-03",775778.667270234,2050001.74843232,152.198265106129,60.5805803089632,25.0518550872803,2.00109617256473,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-03-11","Ti Cousin",18.46094444,-72.65405556,"CDC Gravid",18,1,0,0,0,0,"2019-03",747750.307775065,2042790.59277138,169.979525604395,64.0919728961694,25.3315734863281,1.98655872031583,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2019-03-11","Ti Cousin",18.46094444,-72.65405556,"BG- Sentinel",18,2,3,0,0,0,"2019-03",747750.307775065,2042790.59277138,169.979525604395,64.0919728961694,25.3315734863281,1.98655872031583,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2019-03-11","Ti Cousin",18.46094444,-72.65405556,"CDC LT",0,3,2,0,52,0,"2019-03",747750.307775065,2042790.59277138,169.979525604395,64.0919728961694,25.3315734863281,1.98655872031583,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2019-03-12","Ti Cousin",18.46094444,-72.65405556,"CDC Gravid",4,3,0,0,15,0,"2019-03",747750.307775065,2042790.59277138,169.979525604395,64.0919728961694,25.3315734863281,1.98655872031583,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2019-03-12","Ti Cousin",18.46094444,-72.65405556,"BG- Sentinel",0,3,2,0,7,0,"2019-03",747750.307775065,2042790.59277138,169.979525604395,64.0919728961694,25.3315734863281,1.98655872031583,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2019-03-12","Ti Cousin",18.46094444,-72.65405556,"CDC LT",1,0,0,2,18,0,"2019-03",747750.307775065,2042790.59277138,169.979525604395,64.0919728961694,25.3315734863281,1.98655872031583,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2019-03-13","Ti Cousin",18.46094444,-72.65405556,"CDC Gravid",18,5,2,0,13,0,"2019-03",747750.307775065,2042790.59277138,169.979525604395,64.0919728961694,25.3315734863281,1.98655872031583,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2019-03-13","Ti Cousin",18.46094444,-72.65405556,"BG- Sentinel",1,2,3,0,4,0,"2019-03",747750.307775065,2042790.59277138,169.979525604395,64.0919728961694,25.3315734863281,1.98655872031583,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2019-03-13","Ti Cousin",18.46094444,-72.65405556,"CDC LT",4,9,2,0,14,0,"2019-03",747750.307775065,2042790.59277138,169.979525604395,64.0919728961694,25.3315734863281,1.98655872031583,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2019-03-18","Jean jean",18.47418056,-72.54289167,"CDC Gravid",32,2,0,1,13,0,"2019-03",759475.837195981,2044412.12670641,164.001990912706,65.7840606683282,24.0724315643311,1.79999995231628,0.0625680162665175,263.625002206867,0.392301899649418,0.0137542128931469,0.563752373835828,0.00418917898673749,0.00928143190938674,0.00199876492782184,0,30,"grassland"
"2019-03-18","Lasalle A",18.52258333,-72.38786111,"CDC Gravid",14,4,2,1,32,0,"2019-03",775778.667270234,2050001.74843232,152.198265106129,60.5805803089632,25.0518550872803,2.00109617256473,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-03-18","Lasalle A",18.52258333,-72.38786111,"BG- Sentinel",10,4,1,1,5,0,"2019-03",775778.667270234,2050001.74843232,152.198265106129,60.5805803089632,25.0518550872803,2.00109617256473,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-03-18","Lasalle A",18.52258333,-72.38786111,"CDC LT",21,3,0,0,0,0,"2019-03",775778.667270234,2050001.74843232,152.198265106129,60.5805803089632,25.0518550872803,2.00109617256473,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-03-19","Lasalle A",18.52258333,-72.38786111,"CDC Gravid",3,7,3,0,14,0,"2019-03",775778.667270234,2050001.74843232,152.198265106129,60.5805803089632,25.0518550872803,2.00109617256473,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-03-19","Lasalle A",18.52258333,-72.38786111,"BG- Sentinel",4,4,2,2,12,0,"2019-03",775778.667270234,2050001.74843232,152.198265106129,60.5805803089632,25.0518550872803,2.00109617256473,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-03-19","Lasalle A",18.52258333,-72.38786111,"CDC LT",25,7,5,3,2,0,"2019-03",775778.667270234,2050001.74843232,152.198265106129,60.5805803089632,25.0518550872803,2.00109617256473,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-03-20","Lasalle A",18.52258333,-72.38786111,"CDC Gravid",23,6,0,0,24,0,"2019-03",775778.667270234,2050001.74843232,152.198265106129,60.5805803089632,25.0518550872803,2.00109617256473,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-03-20","Lasalle A",18.52258333,-72.38786111,"BG- Sentinel",2,2,1,0,0,0,"2019-03",775778.667270234,2050001.74843232,152.198265106129,60.5805803089632,25.0518550872803,2.00109617256473,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-03-20","Lasalle A",18.52258333,-72.38786111,"CDC LT",9,2,3,1,36,0,"2019-03",775778.667270234,2050001.74843232,152.198265106129,60.5805803089632,25.0518550872803,2.00109617256473,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-03-25","Ti Cousin",18.46094444,-72.65405556,"CDC Gravid",1,4,3,0,0,0,"2019-03",747750.307775065,2042790.59277138,169.979525604395,64.0919728961694,25.3315734863281,1.98655872031583,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2019-03-25","Ti Cousin",18.46094444,-72.65405556,"BG- Sentinel",15,15,8,0,0,0,"2019-03",747750.307775065,2042790.59277138,169.979525604395,64.0919728961694,25.3315734863281,1.98655872031583,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2019-03-25","Ti Cousin",18.46094444,-72.65405556,"CDC LT",6,14,5,0,1,0,"2019-03",747750.307775065,2042790.59277138,169.979525604395,64.0919728961694,25.3315734863281,1.98655872031583,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2019-03-26","Ti Cousin",18.46094444,-72.65405556,"CDC Gravid",8,11,6,0,16,0,"2019-03",747750.307775065,2042790.59277138,169.979525604395,64.0919728961694,25.3315734863281,1.98655872031583,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2019-03-26","Ti Cousin",18.46094444,-72.65405556,"BG- Sentinel",4,14,7,3,0,0,"2019-03",747750.307775065,2042790.59277138,169.979525604395,64.0919728961694,25.3315734863281,1.98655872031583,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2019-03-26","Ti Cousin",18.46094444,-72.65405556,"CDC LT",5,6,4,0,0,0,"2019-03",747750.307775065,2042790.59277138,169.979525604395,64.0919728961694,25.3315734863281,1.98655872031583,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2019-03-27","Ti Cousin",18.46094444,-72.65405556,"CDC Gravid",13,7,0,0,12,0,"2019-03",747750.307775065,2042790.59277138,169.979525604395,64.0919728961694,25.3315734863281,1.98655872031583,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2019-03-27","Ti Cousin",18.46094444,-72.65405556,"BG- Sentinel",2,7,3,2,17,0,"2019-03",747750.307775065,2042790.59277138,169.979525604395,64.0919728961694,25.3315734863281,1.98655872031583,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2019-03-27","Ti Cousin",18.46094444,-72.65405556,"CDC LT",2,4,1,0,17,0,"2019-03",747750.307775065,2042790.59277138,169.979525604395,64.0919728961694,25.3315734863281,1.98655872031583,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2019-04-01","Lasalle A",18.52258333,-72.38786111,"CDC Gravid",18,5,2,1,7,0,"2019-04",775778.667270234,2050001.74843232,154.09307981696,130.085467572587,25.7518549558238,1.90495628532716,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-04-01","Lasalle A",18.52258333,-72.38786111,"BG- Sentinel",5,8,5,3,0,0,"2019-04",775778.667270234,2050001.74843232,154.09307981696,130.085467572587,25.7518549558238,1.90495628532716,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-04-01","Lasalle A",18.52258333,-72.38786111,"CDC LT",7,6,0,5,11,0,"2019-04",775778.667270234,2050001.74843232,154.09307981696,130.085467572587,25.7518549558238,1.90495628532716,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-04-02","Lasalle A",18.52258333,-72.38786111,"CDC Gravid",3,16,2,0,0,0,"2019-04",775778.667270234,2050001.74843232,154.09307981696,130.085467572587,25.7518549558238,1.90495628532716,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-04-02","Lasalle A",18.52258333,-72.38786111,"BG- Sentinel",4,24,7,0,0,0,"2019-04",775778.667270234,2050001.74843232,154.09307981696,130.085467572587,25.7518549558238,1.90495628532716,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-04-02","Lasalle A",18.52258333,-72.38786111,"CDC LT",0,25,2,0,0,0,"2019-04",775778.667270234,2050001.74843232,154.09307981696,130.085467572587,25.7518549558238,1.90495628532716,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-04-03","Lasalle A",18.52258333,-72.38786111,"CDC Gravid",6,3,5,1,4,0,"2019-04",775778.667270234,2050001.74843232,154.09307981696,130.085467572587,25.7518549558238,1.90495628532716,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-04-03","Lasalle A",18.52258333,-72.38786111,"BG- Sentinel",1,12,7,0,1,0,"2019-04",775778.667270234,2050001.74843232,154.09307981696,130.085467572587,25.7518549558238,1.90495628532716,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-04-03","Lasalle A",18.52258333,-72.38786111,"CDC LT",7,3,1,0,4,0,"2019-04",775778.667270234,2050001.74843232,154.09307981696,130.085467572587,25.7518549558238,1.90495628532716,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-04-08","Ti Cousin",18.46094444,-72.65405556,"CDC Gravid",21,11,9,0,2,0,"2019-04",747750.307775065,2042790.59277138,171.107168643056,128.45339404926,26.0407717295478,1.89999997615814,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2019-04-08","Ti Cousin",18.46094444,-72.65405556,"BG- Sentinel",9,25,8,0,0,0,"2019-04",747750.307775065,2042790.59277138,171.107168643056,128.45339404926,26.0407717295478,1.89999997615814,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2019-04-08","Ti Cousin",18.46094444,-72.65405556,"CDC LT",1,13,3,0,5,0,"2019-04",747750.307775065,2042790.59277138,171.107168643056,128.45339404926,26.0407717295478,1.89999997615814,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2019-04-09","Ti Cousin",18.46094444,-72.65405556,"CDC Gravid",10,6,5,6,17,0,"2019-04",747750.307775065,2042790.59277138,171.107168643056,128.45339404926,26.0407717295478,1.89999997615814,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2019-04-09","Ti Cousin",18.46094444,-72.65405556,"BG- Sentinel",7,9,12,3,8,0,"2019-04",747750.307775065,2042790.59277138,171.107168643056,128.45339404926,26.0407717295478,1.89999997615814,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2019-04-09","Ti Cousin",18.46094444,-72.65405556,"CDC LT",16,1,1,3,4,0,"2019-04",747750.307775065,2042790.59277138,171.107168643056,128.45339404926,26.0407717295478,1.89999997615814,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2019-04-10","Ti Cousin",18.46094444,-72.65405556,"CDC Gravid",10,12,21,2,13,0,"2019-04",747750.307775065,2042790.59277138,171.107168643056,128.45339404926,26.0407717295478,1.89999997615814,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2019-04-10","Ti Cousin",18.46094444,-72.65405556,"BG- Sentinel",5,4,3,0,0,0,"2019-04",747750.307775065,2042790.59277138,171.107168643056,128.45339404926,26.0407717295478,1.89999997615814,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2019-04-10","Ti Cousin",18.46094444,-72.65405556,"CDC LT",4,3,13,0,7,0,"2019-04",747750.307775065,2042790.59277138,171.107168643056,128.45339404926,26.0407717295478,1.89999997615814,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2019-04-15","Lasalle A",18.52258333,-72.38786111,"CDC Gravid",3,13,5,0,0,0,"2019-04",775778.667270234,2050001.74843232,154.09307981696,130.085467572587,25.7518549558238,1.90495628532716,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-04-15","Lasalle A",18.52258333,-72.38786111,"BG- Sentinel",1,13,10,0,0,0,"2019-04",775778.667270234,2050001.74843232,154.09307981696,130.085467572587,25.7518549558238,1.90495628532716,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-04-15","Lasalle A",18.52258333,-72.38786111,"CDC LT",13,20,28,0,15,0,"2019-04",775778.667270234,2050001.74843232,154.09307981696,130.085467572587,25.7518549558238,1.90495628532716,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-04-15","Jean jean",18.47418056,-72.54289167,"CDC Gravid",14,0,1,0,0,0,"2019-04",759475.837195981,2044412.12670641,165.343425085737,149.067264247317,24.7481059298341,1.79999995231628,0.0625680162665175,263.625002206867,0.392301899649418,0.0137542128931469,0.563752373835828,0.00418917898673749,0.00928143190938674,0.00199876492782184,0,30,"grassland"
"2019-04-15","Jean jean",18.47418056,-72.54289167,"BG- Sentinel",25,0,2,0,5,0,"2019-04",759475.837195981,2044412.12670641,165.343425085737,149.067264247317,24.7481059298341,1.79999995231628,0.0625680162665175,263.625002206867,0.392301899649418,0.0137542128931469,0.563752373835828,0.00418917898673749,0.00928143190938674,0.00199876492782184,0,30,"grassland"
"2019-04-15","Jean jean",18.47418056,-72.54289167,"CDC LT",10,3,2,0,0,0,"2019-04",759475.837195981,2044412.12670641,165.343425085737,149.067264247317,24.7481059298341,1.79999995231628,0.0625680162665175,263.625002206867,0.392301899649418,0.0137542128931469,0.563752373835828,0.00418917898673749,0.00928143190938674,0.00199876492782184,0,30,"grassland"
"2019-04-16","Lasalle A",18.52258333,-72.38786111,"CDC Gravid",15,12,2,0,9,0,"2019-04",775778.667270234,2050001.74843232,154.09307981696,130.085467572587,25.7518549558238,1.90495628532716,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-04-16","Lasalle A",18.52258333,-72.38786111,"BG- Sentinel",2,25,4,0,0,0,"2019-04",775778.667270234,2050001.74843232,154.09307981696,130.085467572587,25.7518549558238,1.90495628532716,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-04-16","Lasalle A",18.52258333,-72.38786111,"CDC LT",9,6,1,0,3,0,"2019-04",775778.667270234,2050001.74843232,154.09307981696,130.085467572587,25.7518549558238,1.90495628532716,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-04-16","Jean jean",18.47418056,-72.54289167,"CDC Gravid",26,2,1,0,0,0,"2019-04",759475.837195981,2044412.12670641,165.343425085737,149.067264247317,24.7481059298341,1.79999995231628,0.0625680162665175,263.625002206867,0.392301899649418,0.0137542128931469,0.563752373835828,0.00418917898673749,0.00928143190938674,0.00199876492782184,0,30,"grassland"
"2019-04-16","Jean jean",18.47418056,-72.54289167,"BG- Sentinel",9,8,1,0,5,0,"2019-04",759475.837195981,2044412.12670641,165.343425085737,149.067264247317,24.7481059298341,1.79999995231628,0.0625680162665175,263.625002206867,0.392301899649418,0.0137542128931469,0.563752373835828,0.00418917898673749,0.00928143190938674,0.00199876492782184,0,30,"grassland"
"2019-04-16","Jean jean",18.47418056,-72.54289167,"CDC LT",12,0,0,0,0,0,"2019-04",759475.837195981,2044412.12670641,165.343425085737,149.067264247317,24.7481059298341,1.79999995231628,0.0625680162665175,263.625002206867,0.392301899649418,0.0137542128931469,0.563752373835828,0.00418917898673749,0.00928143190938674,0.00199876492782184,0,30,"grassland"
"2019-04-17","Lasalle A",18.52258333,-72.38786111,"CDC Gravid",25,6,4,1,17,0,"2019-04",775778.667270234,2050001.74843232,154.09307981696,130.085467572587,25.7518549558238,1.90495628532716,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-04-17","Lasalle A",18.52258333,-72.38786111,"BG- Sentinel",12,2,1,0,0,0,"2019-04",775778.667270234,2050001.74843232,154.09307981696,130.085467572587,25.7518549558238,1.90495628532716,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-04-17","Lasalle A",18.52258333,-72.38786111,"CDC LT",6,2,0,0,1,0,"2019-04",775778.667270234,2050001.74843232,154.09307981696,130.085467572587,25.7518549558238,1.90495628532716,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-04-17","Jean jean",18.47418056,-72.54289167,"CDC Gravid",0,0,0,0,0,0,"2019-04",759475.837195981,2044412.12670641,165.343425085737,149.067264247317,24.7481059298341,1.79999995231628,0.0625680162665175,263.625002206867,0.392301899649418,0.0137542128931469,0.563752373835828,0.00418917898673749,0.00928143190938674,0.00199876492782184,0,30,"grassland"
"2019-04-17","Jean jean",18.47418056,-72.54289167,"BG- Sentinel",12,2,7,0,0,0,"2019-04",759475.837195981,2044412.12670641,165.343425085737,149.067264247317,24.7481059298341,1.79999995231628,0.0625680162665175,263.625002206867,0.392301899649418,0.0137542128931469,0.563752373835828,0.00418917898673749,0.00928143190938674,0.00199876492782184,0,30,"grassland"
"2019-04-17","Jean jean",18.47418056,-72.54289167,"CDC LT",0,0,0,0,0,0,"2019-04",759475.837195981,2044412.12670641,165.343425085737,149.067264247317,24.7481059298341,1.79999995231628,0.0625680162665175,263.625002206867,0.392301899649418,0.0137542128931469,0.563752373835828,0.00418917898673749,0.00928143190938674,0.00199876492782184,0,30,"grassland"
